                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     688                                     1551                  8.0000000000000000E+000                  2.0000000000000000E-002                  3.4976574405355342E+007                  3.2266820092072862E+003                  4.2108152590356867E+003                  4.4152712495426367E+003                  1.2485314296304374E+002                 -1.7873298408148250E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9131957260120642E-003                  4.6044993957811214E-001                  0.0000000000000000E+000                  5.1323070426700101E-001                  2.0328291965365279E-002                  7.9128746126582890E+000                 -1.9264617925912799E-008                  4.2385819673272183E+000                  1.8626612401353450E-004                  3.0105702840091753E+000                  2.5460895160647479E-001                  3.4226983815128058E-002                  3.1552511291259178E-001                  2.6912207402267657E-002                  1.7092805658479477E+000                  5.1298681105451938E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.9635126558335619E+006                  2.6748079623736235E+003                  1.7921604733747575E+007                  4.3250374508359992E+003                  1.8684908888710265E+003                  1.1885568819709697E+003                  1.3526899526784865E+002                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.1037767444544418E+015                               "r24.08.1"                               "gfortran"                                 "13.3.0"                    "x86_64-linux-24.7.1"                                 "CRMATH"                               "20240909"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                     485                  3.6509655852951908E+000                  1.3767998357385303E+000                  5.8660175982018163E+000                 -4.2107338062487170E+000                  9.8264014533166080E+000                  6.8442789500921153E-001                  2.9543513256267029E-001                  2.0136972428118183E-002                  2.4870286789314989E-015                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     486                  3.6167934559145536E+000                  1.3681556836580098E+000                  5.8706377026424956E+000                 -4.1954661621973210E+000                  9.8461402016883248E+000                  6.8442789479279265E-001                  2.9543513277908506E-001                  2.0136972428122291E-002                  2.9207119475782267E-015                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     487                  3.5938633825363864E+000                  1.3622669479312588E+000                  5.8743991142387024E+000                 -4.1831307807584039E+000                  9.8621263031705304E+000                  6.8442789460962239E-001                  2.9543513296225149E-001                  2.0136972428126176E-002                  3.3271847964250379E-015                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     488                  3.5708596340953811E+000                  1.3562844052678777E+000                  5.8782176852689414E+000                 -4.1706419385340983E+000                  9.8783252505170491E+000                  6.8442789440952256E-001                  2.9543513316234588E-001                  2.0136972428131505E-002                  3.7962365269215904E-015                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     489                  3.5478558856543767E+000                  1.3502245855743054E+000                  5.8811310456280781E+000                 -4.1610931696854143E+000                  9.8907025195454761E+000                  6.8442789424769579E-001                  2.9543513332416826E-001                  2.0136972428135946E-002                  4.1973904357744043E-015                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     490                  3.5362806840016003E+000                  1.3471458510378620E+000                  5.8830932914651726E+000                 -4.1547057903987765E+000                  9.8989998441666032E+000                  6.8442789413655047E-001                  2.9543513343531019E-001                  2.0136972428139277E-002                  4.4902820300178130E-015                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     491                  3.5247054823488235E+000                  1.3440466362257544E+000                  5.8860607040027046E+000                 -4.1451129788647059E+000                  9.9114882846035837E+000                  6.8442789396674442E-001                  2.9543513360511092E-001                  2.0136972428144606E-002                  4.9709364379618312E-015                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     492                  3.5014824693666857E+000                  1.3377646809356025E+000                  5.8900846379870231E+000                 -4.1320769049206652E+000                  9.9284480566090227E+000                  6.8442789371989443E-001                  2.9543513385195153E-001                  2.0136972428154043E-002                  5.7045633984817977E-015                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     493                  3.4782594563845479E+000                  1.3313962356291642E+000                  5.8941760214038350E+000                 -4.1188687182946930E+000                  9.9456508952253859E+000                  6.8442789345152910E-001                  2.9543513412030520E-001                  2.0136972428165700E-002                  6.5585244710899327E-015                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     494                  3.4549638337258282E+000                  1.3249181059020565E+000                  5.8993875139302734E+000                 -4.1021958084790819E+000                  9.9674286416810851E+000                  6.8442789309438157E-001                  2.9543513447743491E-001                  2.0136972428183464E-002                  7.8270367752154340E-015                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     495                  3.4198405877150666E+000                  1.3149712615441678E+000                  5.9042224397948617E+000                 -4.0865919565596505E+000                  9.9877540064379087E+000                  6.8442789274125049E-001                  2.9543513483054540E-001                  2.0136972428204114E-002                  9.2203822060581202E-015                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     496                  3.4022075120141939E+000                  1.3098965611647662E+000                  5.9077658212711670E+000                 -4.0753039169837697E+000                  1.0002518332460122E+001                  6.8442789246860980E-001                  2.9543513510316760E-001                  2.0136972428222544E-002                  1.0389819911214629E-014                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     497                  3.3815649731546573E+000                  1.3038823061063629E+000                  5.9116449644426394E+000                 -4.0629668463702284E+000                  1.0018663394912339E+001                  6.8442789215613653E-001                  2.9543513541561733E-001                  2.0136972428246080E-002                  1.1836600276289200E-014                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     498                  3.3609224342951212E+000                  1.2977868173019886E+000                  5.9181182269456478E+000                 -4.0427140410941105E+000                  1.0045306807448501E+001                  6.8442789160067685E-001                  2.9543513597102727E-001                  2.0136972428295818E-002                  1.4691442823928897E-014                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     499                  3.3134789683450916E+000                  1.2834423859265691E+000                  5.9251798842428398E+000                 -4.0202115562005512E+000                  1.0074737180491566E+001                  6.8442789094372369E-001                  2.9543513662790821E-001                  2.0136972428368094E-002                  1.8595198438709939E-014                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     500                  3.2896187124007601E+000                  1.2760564480977510E+000                  5.9299805724856585E+000                 -4.0051683570250161E+000                  1.0094517529705710E+001                  6.8442789046506003E-001                  2.9543513710650909E-001                  2.0136972428430822E-002                  2.1799974315133631E-014                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     501                  3.2657584564564277E+000                  1.2685452974834905E+000                  5.9348859529644589E+000                 -3.9898603634832370E+000                  1.0114672822044838E+001                  6.8442788994785309E-001                  2.9543513762363749E-001                  2.0136972428509425E-002                  2.5629294046396051E-014                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     502                  3.2417616101172513E+000                  1.2608598318155546E+000                  5.9399015347479942E+000                 -3.9742735946019714E+000                  1.0135222809695840E+001                  6.8442788938847243E-001                  2.9543513818291961E-001                  2.0136972428608013E-002                  3.0220729825048079E-014                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     503                  3.2177647637780757E+000                  1.2530373695751844E+000                  5.9450322539358256E+000                 -3.9584012163197895E+000                  1.0156180102170445E+001                  6.8442788878302030E-001                  2.9543513878824823E-001                  2.0136972428731470E-002                  3.5744425277512860E-014                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     504                  3.1936333710714475E+000                  1.2450271244209379E+000                  5.9502847365683653E+000                 -3.9422281580150691E+000                  1.0177566889346554E+001                  6.8442788812704192E-001                  2.9543513944407124E-001                  2.0136972428886901E-002                  4.2415045511151789E-014                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     505                  3.1695019783648202E+000                  1.2368664311128368E+000                  5.9569995014190198E+000                 -3.9217979211310348E+000                  1.0204688474906565E+001                  6.8442788723265191E-001                  2.9543514033820983E-001                  2.0136972429138256E-002                  5.2712489861535092E-014                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     506                  3.1331391286736743E+000                  1.2242645132256329E+000                  5.9632922293972319E+000                 -3.9024676870901800E+000                  1.0230269922383622E+001                  6.8442788633636364E-001                  2.9543514123419706E-001                  2.0136972429439348E-002                  6.4594116066197076E-014                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     507                  3.1148920651745873E+000                  1.2178029473495773E+000                  5.9675606168186039E+000                 -3.8895563039655046E+000                  1.0247442817258536E+001                  6.8442788569435686E-001                  2.9543514187595471E-001                  2.0136972429688482E-002                  7.4075097740666380E-014                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     508                  3.0966450016755012E+000                  1.2112421160180953E+000                  5.9726395643241403E+000                 -3.8743147583647457E+000                  1.0267768018814992E+001                  6.8442788489333994E-001                  2.9543514267661874E-001                  2.0136972430041311E-002                  8.7119312314985328E-014                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     509                  3.0721866475220785E+000                  1.2022844002582544E+000                  5.9786034291290235E+000                 -3.8564476813029129E+000                  1.0291607613271802E+001                  6.8442788389986176E-001                  2.9543514366958967E-001                  2.0136972430548572E-002                  1.0531963421033943E-013                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     510                  3.0477282933686558E+000                  1.1931329283153407E+000                  5.9847306459198784E+000                 -3.8381920841449553E+000                  1.0316009937517078E+001                  6.8442788281696687E-001                  2.9543514475183741E-001                  2.0136972431195721E-002                  1.2785999728215658E-013                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     511                  3.0231434721296178E+000                  1.1837291134958798E+000                  5.9910293088816076E+000                 -3.8195205834463231E+000                  1.0341010129374412E+001                  6.8442788163508805E-001                  2.9543514593288733E-001                  2.0136972432024614E-002                  1.5591201934199792E-013                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     512                  2.9985586508905797E+000                  1.1741093501548217E+000                  5.9958923202370853E+000                 -3.8050590456229783E+000                  1.0360352904527145E+001                  6.8442788067350613E-001                  2.9543514689369366E-001                  2.0136972432800215E-002                  1.8163484484040365E-013                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     513                  2.9862043078522982E+000                  1.1691921265646421E+000                  5.9991813878800624E+000                 -3.7953813301070065E+000                  1.0373342945813757E+001                  6.8442787999743626E-001                  2.9543514756915984E-001                  2.0136972433403955E-002                  2.0129564010835727E-013                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     514                  2.9738499648140162E+000                  1.1642161125465114E+000                  6.0041776166392848E+000                 -3.7808314091322850E+000                  1.0392940417237575E+001                  6.8442787892930046E-001                  2.9543514863623632E-001                  2.0136972434463218E-002                  2.3512948581264827E-013                  2.3565864657374811E-039                  0.0000000000000000E+000 
                                     515                  2.9490807166513155E+000                  1.1540520546414470E+000                  6.0093311196222867E+000                 -3.7656184161305424E+000                  1.0413337939327844E+001                  6.8442787778658476E-001                  2.9543514977768626E-001                  2.0136972435728984E-002                  2.7598392313086797E-013                  4.1504857180933660E-039                  0.0000000000000000E+000 
                                     516                  2.9366960925699650E+000                  1.1488771947533651E+000                  6.0128059908766707E+000                 -3.7554687414501857E+000                  1.0426994858541825E+001                  6.8442787697609342E-001                  2.9543515058716030E-001                  2.0136972436746281E-002                  3.0729866906173304E-013                  6.0703756379447834E-039                  0.0000000000000000E+000 
                                     517                  2.9243114684886149E+000                  1.1436367114024180E+000                  6.0180986390884126E+000                 -3.7401677100021842E+000                  1.0447654640690757E+001                  6.8442787568224439E-001                  2.9543515187921560E-001                  2.0136972438540068E-002                  3.6165833144579749E-013                  1.0807983333923237E-038                  0.0000000000000000E+000 
                                     518                  2.8993933578020044E+000                  1.1328814737000776E+000                  6.0253804352800042E+000                 -3.7189762906500055E+000                  1.0476203774230418E+001                  6.8442787381417258E-001                  2.9543515374428742E-001                  2.0136972441540002E-002                  4.5224293663433113E-013                  2.3822751119966734E-038                  0.0000000000000000E+000 
                                     519                  2.8744752471153938E+000                  1.1218375895042645E+000                  6.0310123728535983E+000                 -3.7024774132466414E+000                  1.0498381561179382E+001                  6.8442787228583135E-001                  2.9543515526978337E-001                  2.0136972444385282E-002                  5.3734302043277126E-013                  4.3785414619712724E-038                  0.0000000000000000E+000 
                                     520                  2.8620016014567105E+000                  1.1161985717092604E+000                  6.0348161502808697E+000                 -3.6914549563213495E+000                  1.0513252376543440E+001                  6.8442787120975324E-001                  2.9543515634362771E-001                  2.0136972446619050E-002                  6.0332677773115840E-013                  6.5936500461695850E-038                  0.0000000000000000E+000 
                                     521                  2.8495279557980275E+000                  1.1104809529735085E+000                  6.0406099831005280E+000                 -3.6748438388249958E+000                  1.0535744240003638E+001                  6.8442786950022383E-001                  2.9543515804919085E-001                  2.0136972450585322E-002                  7.1904815345526660E-013                  1.2269160842538797E-037                  0.0000000000000000E+000 
                                     522                  2.8244654979596966E+000                  1.0987392101938258E+000                  6.0485998436779544E+000                 -3.6517536277368561E+000                  1.0566924479070765E+001                  6.8442786700243219E-001                  2.9543516054022168E-001                  2.0136972457346136E-002                  9.1531304625842562E-013                  2.8776694707507177E-037                  0.0000000000000000E+000 
                                     523                  2.7994030401213665E+000                  1.0866504731258970E+000                  6.0548061281298144E+000                 -3.6336815235014912E+000                  1.0591265942727647E+001                  6.8442786494674013E-001                  2.9543516258942365E-001                  2.0136972463836278E-002                  1.1034530188756138E-012                  5.5625340022097528E-037                  0.0000000000000000E+000 
                                     524                  2.7868158236157843E+000                  1.0804453764362640E+000                  6.0590132808943347E+000                 -3.6215756648973216E+000                  1.0607637241588106E+001                  6.8442786349176044E-001                  2.9543516403925674E-001                  2.0136972468982828E-002                  1.2515862787396676E-012                  8.6780736862760717E-037                  0.0000000000000000E+000 
                                     525                  2.7742286071102034E+000                  1.0741445050849183E+000                  6.0654118613602446E+000                 -3.6033777837120078E+000                  1.0632345339019691E+001                  6.8442786118015264E-001                  2.9543516634168104E-001                  2.0136972478166371E-002                  1.5141525784579571E-012                  1.7015020853339574E-036                  0.0000000000000000E+000 
                                     526                  2.7490541740990366E+000                  1.0612340956421316E+000                  6.0720676148979660E+000                 -3.5840805978813588E+000                  1.0658374727102141E+001                  6.8442785868226075E-001                  2.9543516882840959E-001                  2.0136972489329663E-002                  1.8459252181913016E-012                  3.4191588475690491E-036                  0.0000000000000000E+000 
                                     527                  2.7364393726367542E+000                  1.0546124226695310E+000                  6.0765775882920590E+000                 -3.5711710118228650E+000                  1.0675864002935072E+001                  6.8442785688979602E-001                  2.9543517061163088E-001                  2.0136972498573158E-002                  2.1093365863137802E-012                  5.4738178789687044E-036                  0.0000000000000000E+000 
                                     528                  2.7238245711744731E+000                  1.0478813227111221E+000                  6.0811773550216772E+000                 -3.5580219657654553E+000                  1.0693685820446831E+001                  6.8442785501034131E-001                  2.9543517248072182E-001                  2.0136972508936868E-002                  2.4156990929559337E-012                  8.8312306145160399E-036                  0.0000000000000000E+000 
                                     529                  2.7111563175351132E+000                  1.0410078127521503E+000                  6.0858706424767526E+000                 -3.5446220856778212E+000                  1.0711855271951659E+001                  6.8442785300168651E-001                  2.9543517447691525E-001                  2.0136972521398233E-002                  2.7729607690288457E-012                  1.4362888175603735E-035                  0.0000000000000000E+000 
                                     530                  2.6984880638957529E+000                  1.0340162397413664E+000                  6.0894607907894258E+000                 -3.5343244933691804E+000                  1.0725796246327548E+001                  6.8442785140989004E-001                  2.9543517605808028E-001                  2.0136972532029729E-002                  3.0810035681291595E-012                  2.0814984149351871E-035                  0.0000000000000000E+000 
                                     531                  2.6921539370760765E+000                  1.0304756390247014E+000                  6.0918732565739369E+000                 -3.5274512325377132E+000                  1.0735122778824813E+001                  6.8442785032589726E-001                  2.9543517713431444E-001                  2.0136972539788300E-002                  3.3061980635212864E-012                  2.6691300253624084E-035                  0.0000000000000000E+000 
                                     532                  2.6858198102563984E+000                  1.0269039641837547E+000                  6.0955257458470582E+000                 -3.5171137508852683E+000                  1.0749182006404276E+001                  6.8442784867698558E-001                  2.9543517877105840E-001                  2.0136972551956012E-002                  3.6775204144747799E-012                  3.8854594714215192E-035                  0.0000000000000000E+000 
                                     533                  2.6731257322045541E+000                  1.0196486728547691E+000                  6.1004994305598261E+000                 -3.5029648143453644E+000                  1.0768391143751947E+001                  6.8442784631798115E-001                  2.9543518111052547E-001                  2.0136972571493383E-002                  4.2501332147681321E-012                  6.4696037556649615E-035                  0.0000000000000000E+000 
                                     534                  2.6604316541527102E+000                  1.0122616799733388E+000                  6.1055754929906989E+000                 -3.4885412686297030E+000                  1.0787980908386929E+001                  6.8442784379064414E-001                  2.9543518361481863E-001                  2.0136972594537283E-002                  4.9240564279705888E-012                  1.0864950492534192E-034                  0.0000000000000000E+000 
                                     535                  2.6477117516883735E+000                  1.0047226792846418E+000                  6.1107581185947204E+000                 -3.4738303565427695E+000                  1.0807968241168394E+001                  6.8442784120247258E-001                  2.9543518617769854E-001                  2.0136972619828830E-002                  5.7195018478007068E-012                  1.8409030167713608E-034                  0.0000000000000000E+000 
                                     536                  2.6349918492240350E+000                  9.9704143877887186E-001                  6.1160461065032008E+000                 -3.4588358620802229E+000                  1.0828348195864750E+001                  6.8442783839768528E-001                  2.9543518895096427E-001                  2.0136972651350504E-002                  6.6600947274880285E-012                  3.1461839677261894E-034                  0.0000000000000000E+000 
                                     537                  2.6222719467596969E+000                  9.8921255069824365E-001                  6.1227955093067736E+000                 -3.4398421807719584E+000                  1.0854231693668387E+001                  6.8442783463173540E-001                  2.9543519267019169E-001                  2.0136972698072908E-002                  8.0799875717163042E-012                  6.2146402572306560E-034                  0.0000000000000000E+000 
                                     538                  2.6031296553833738E+000                  9.7713429489379489E-001                  6.1290992329746103E+000                 -3.4218224632268481E+000                  1.0878655697446259E+001                  6.8442783103693483E-001                  2.9543519621517927E-001                  2.0136972747885951E-002                  9.6773392252588255E-012                  1.1708433050882007E-033                  0.0000000000000000E+000 
                                     539                  2.5935585096952134E+000                  9.7096233781848196E-001                  6.1333602801553431E+000                 -3.4097821826307810E+000                  1.0895040482845683E+001                  6.8442782849477957E-001                  2.9543519871817908E-001                  2.0136972787041296E-002                  1.0924395834417908E-011                  1.7930302714069448E-033                  0.0000000000000000E+000 
                                     540                  2.5839873640070530E+000                  9.6469562779337925E-001                  6.1386026339675563E+000                 -3.3950459424039776E+000                  1.0915130349772685E+001                  6.8442782522802015E-001                  2.9543520192991496E-001                  2.0136972842064838E-002                  1.2673335681390443E-011                  3.0229958670240507E-033                  0.0000000000000000E+000 
                                     541                  2.5703675169113334E+000                  9.5560680692769195E-001                  6.1449158215163848E+000                 -3.3772351133204541E+000                  1.0939381473747511E+001                  6.8442782118764789E-001                  2.9543520589517791E-001                  2.0136972917174201E-002                  1.5147454392396111E-011                  5.6564350177862901E-033                  0.0000000000000000E+000 
                                     542                  2.5567476698156129E+000                  9.4631136970330443E-001                  6.1527064883531457E+000                 -3.3554219194212962E+000                  1.0969160893898465E+001                  6.8442781596415103E-001                  2.9543521100868680E-001                  2.0136973027162108E-002                  1.8850517642182450E-011                  1.2202308480728183E-032                  0.0000000000000000E+000 
                                     543                  2.5375159471163240E+000                  9.3280878836471015E-001                  6.1598276189075944E+000                 -3.3351523780715819E+000                  1.0996675679863836E+001                  6.8442781102095984E-001                  2.9543521583470517E-001                  2.0136973144335046E-002                  2.3017989624623982E-011                  2.4565559542683449E-032                  0.0000000000000000E+000 
                                     544                  2.5279000857666798E+000                  9.2589268611359099E-001                  6.1646501679095334E+000                 -3.3216062680559597E+000                  1.1015148637445645E+001                  6.8442780751002075E-001                  2.9543521925283112E-001                  2.0136973237148137E-002                  2.6327576172064335E-011                  3.9359364757928705E-032                  0.0000000000000000E+000 
                                     545                  2.5182842244170365E+000                  9.1885807758631377E-001                  6.1687035363064364E+000                 -3.3101849393628364E+000                  1.1030707149670892E+001                  6.8442780445076434E-001                  2.9543522222535146E-001                  2.0136973323884200E-002                  2.9467796399916626E-011                  5.8424945251193962E-032                  0.0000000000000000E+000 
                                     546                  2.5120521476808237E+000                  9.1423453673365229E-001                  6.1719279313414113E+000                 -3.3011463607776736E+000                  1.1043042118115588E+001                  6.8442780197471420E-001                  2.9543522462552357E-001                  2.0136973399762281E-002                  3.2221084118450201E-011                  7.9920073101124995E-032                  0.0000000000000000E+000 
                                     547                  2.5058200709446128E+000                  9.0955842174352730E-001                  6.1768162797053643E+000                 -3.2875634961623001E+000                  1.1061636080875097E+001                  6.8442779823293398E-001                  2.9543522825120111E-001                  2.0136973515864964E-002                  3.6870696902270348E-011                  1.2829127869192854E-031                  0.0000000000000000E+000 
                                     548                  2.4933559174721953E+000                  9.0004000390762962E-001                  6.1835159690532269E+000                 -3.2688267664470243E+000                  1.1087227616473809E+001                  6.8442779276075638E-001                  2.9543523352477347E-001                  2.0136973714470097E-002                  4.4334619944074702E-011                  2.4481420333623041E-031                  0.0000000000000000E+000 
                                     549                  2.4808917639997787E+000                  8.9029645332412022E-001                  6.1900129400774349E+000                 -3.2506646788241982E+000                  1.1112038383164705E+001                  6.8442778730092435E-001                  2.9543523877311489E-001                  2.0136973925960699E-002                  5.2972793519085874E-011                  4.5674486521916334E-031                  0.0000000000000000E+000 
                                     550                  2.4698251411654670E+000                  8.8144920824300432E-001                  6.1962714820158595E+000                 -3.2332453387306428E+000                  1.1135871402965043E+001                  6.8442778179127195E-001                  2.9543524404229554E-001                  2.0136974166432564E-002                  6.2827735345393009E-011                  8.3039984183800700E-031                  0.0000000000000000E+000 
                                     551                  2.4587585183311549E+000                  8.7240817336235665E-001                  6.2008915362274335E+000                 -3.2203088880746167E+000                  1.1153533961175293E+001                  6.8442777756895190E-001                  2.9543524806427363E-001                  2.0136974366774529E-002                  7.1242933268872742E-011                  1.2890074826722855E-030                  0.0000000000000000E+000 
                                     552                  2.4539239722330510E+000                  8.6839713245939332E-001                  6.2037265560902330E+000                 -3.2124537169141267E+000                  1.1164298732114318E+001                  6.8442777495889751E-001                  2.9543525054343134E-001                  2.0136974497671156E-002                  7.6927016246155091E-011                  1.6867046111126132E-030                  0.0000000000000000E+000 
                                     553                  2.4490894261349467E+000                  8.6434677130726145E-001                  6.2080203555872764E+000                 -3.2006562229523619E+000                  1.1180514468415343E+001                  6.8442777099792962E-001                  2.9543525429969691E-001                  2.0136974702373411E-002                  8.6368850744197740E-011                  2.5313730825551394E-030                  0.0000000000000000E+000 
                                     554                  2.4394203339387377E+000                  8.5612256753806903E-001                  6.2138887357384460E+000                 -3.1844638250860240E+000                  1.1202737967936899E+001                  6.8442776531779370E-001                  2.9543525965357170E-001                  2.0136975028634652E-002                  1.0113985043629759E-010                  4.4005888424548280E-030                  0.0000000000000000E+000 
                                     555                  2.4297512417425287E+000                  8.4773140529701851E-001                  6.2188450763978622E+000                 -3.1707629639973764E+000                  1.1221530114653719E+001                  6.8442776037113517E-001                  2.9543526429807349E-001                  2.0136975330791396E-002                  1.1552070452338253E-010                  7.0076132419978916E-030                  0.0000000000000000E+000 
                                     556                  2.4234896602418652E+000                  8.4220645725279153E-001                  6.2227978340342833E+000                 -3.1599189845524549E+000                  1.1236444140477857E+001                  6.8442775631775432E-001                  2.9543526808367893E-001                  2.0136975598566753E-002                  1.2837932804357836E-010                  1.0141710092782825E-029                  0.0000000000000000E+000 
                                     557                  2.4172280787412017E+000                  8.3660668215583522E-001                  6.2288075148227069E+000                 -3.1436275722190490E+000                  1.1258946410026434E+001                  6.8442775000108969E-001                  2.9543527395525265E-001                  2.0136976043657606E-002                  1.5058044021842646E-010                  1.7746576331910513E-029                  0.0000000000000000E+000 
                                     558                  2.4047049157398752E+000                  8.2516786395077868E-001                  6.2359798793662291E+000                 -3.1239677761927718E+000                  1.1285994633080364E+001                  6.8442774237197901E-001                  2.9543528100283822E-001                  2.0136976625182768E-002                  1.8210368657394458E-010                  3.4511407213669614E-029                  0.0000000000000000E+000 
                                     559                  2.3956001399596856E+000                  8.1665138899831957E-001                  6.2421572979578830E+000                 -3.1071886912113489E+000                  1.1309155534553538E+001                  6.8442773546183999E-001                  2.9543528732907509E-001                  2.0136977209084916E-002                  2.1427272372061295E-010                  6.1007481102795221E-029                  0.0000000000000000E+000 
                                     560                  2.3864953641794959E+000                  8.0795585740563169E-001                  6.2469134631686334E+000                 -3.0942129160847229E+000                  1.1327038678544971E+001                  6.8442772992138223E-001                  2.9543529236725391E-001                  2.0136977711363802E-002                  2.4279043513945523E-010                  9.4445401656656305E-029                  0.0000000000000000E+000 
                                     561                  2.3819429762894004E+000                  8.0354009437950635E-001                  6.2501176842933734E+000                 -3.0855538180797022E+000                  1.1339013644870409E+001                  6.8442772615416625E-001                  2.9543529577215671E-001                  2.0136978073677092E-002                  2.6400718598240563E-010                  1.2664690074179219E-028                  0.0000000000000000E+000 
                                     562                  2.3773905883993049E+000                  7.9907670240628592E-001                  6.2552297431926496E+000                 -3.0718829767316187E+000                  1.1357991819954012E+001                  6.8442772015689313E-001                  2.9543530117897654E-001                  2.0136978664130334E-002                  3.0155606382746221E-010                  2.0188941240976381E-028                  0.0000000000000000E+000 
                                     563                  2.3675641305683426E+000                  7.8927074219222249E-001                  6.2624228636017847E+000                 -3.0525173067497615E+000                  1.1384811230251959E+001                  6.8442771123119583E-001                  2.9543530912424487E-001                  2.0136979644559294E-002                  3.6345158539206293E-010                  3.8809151302454932E-028                  0.0000000000000000E+000 
                                     564                  2.3577376727373793E+000                  7.7922701487629242E-001                  6.2681141354996095E+000                 -3.0371066253448533E+000                  1.1406109754818598E+001                  6.8442770388794349E-001                  2.9543531560434777E-001                  2.0136980507708735E-002                  4.2113988163680896E-010                  6.4943542711271789E-028                  0.0000000000000000E+000 
                                     565                  2.3524636027965120E+000                  7.7373672570266239E-001                  6.2721407039166870E+000                 -3.0263086018887795E+000                  1.1421086119855078E+001                  6.8442769856139907E-001                  2.9543532026134722E-001                  2.0136981177253710E-002                  4.6714250412167584E-010                  9.3340624104379263E-028                  0.0000000000000000E+000 
                                     566                  2.3471895328556447E+000                  7.6817284579987322E-001                  6.2762270221102376E+000                 -3.0153587306307230E+000                  1.1436277687593988E+001                  6.8442769311932183E-001                  2.9543532499314279E-001                  2.0136981887535432E-002                  5.1881917308199917E-010                  1.3472992087459464E-027                  0.0000000000000000E+000 
                                     567                  2.3419154629147778E+000                  7.6253345685409735E-001                  6.2803740947096989E+000                 -3.0042517947809557E+000                  1.1451690446737009E+001                  6.8442768743959104E-001                  2.9543532988733023E-001                  2.0136982673078729E-002                  5.7694604897956595E-010                  1.9531621148148382E-027                  0.0000000000000000E+000 
                                     568                  2.3366413929739114E+000                  7.5681658114867700E-001                  6.2845828817638667E+000                 -2.9929822400625699E+000                  1.1467330621507831E+001                  6.8442768158384426E-001                  2.9543533490467161E-001                  2.0136983511484186E-002                  6.4241501286753765E-010                  2.8438966681468261E-027                  0.0000000000000000E+000 
                                     569                  2.3313673230330449E+000                  7.5102018155012318E-001                  6.2888542918285575E+000                 -2.9815441538038896E+000                  1.1483204681411330E+001                  6.8442767542765215E-001                  2.9543534011452260E-001                  2.0136984457825191E-002                  7.1625218405823812E-010                  4.1591903328968358E-027                  0.0000000000000000E+000 
